seed,train_author,epochs_completed,loss_dataset,loss_value
1,thompson,0,baum,10.83265781402588
1,thompson,0,thompson,10.82594084739685
1,thompson,0,dickens,10.82788054148356
1,thompson,0,melville,10.814987818400065
1,thompson,0,wells,10.831130663553871
1,thompson,0,austen,10.836973031361898
1,thompson,0,fitzgerald,10.82848412649972
1,thompson,0,twain,10.819803357124329
1,thompson,0,non_oz_baum,10.830143451690674
1,thompson,0,non_oz_thompson,10.827447414398192
1,thompson,0,contested,10.8323233127594
1,thompson,1,train,10.797232627868652
1,thompson,1,baum,10.707056283950806
1,thompson,1,thompson,10.707358598709106
1,thompson,1,dickens,10.70092519124349
1,thompson,1,melville,10.700512462192112
1,thompson,1,wells,10.704487959543863
1,thompson,1,austen,10.720040798187256
1,thompson,1,fitzgerald,10.70807797568185
1,thompson,1,twain,10.705169022083282
1,thompson,1,non_oz_baum,10.704456090927124
1,thompson,1,non_oz_thompson,10.706583023071287
1,thompson,1,contested,10.704858303070068
1,thompson,2,train,10.693503061930338
1,thompson,2,baum,10.637605905532835
1,thompson,2,thompson,10.642937660217283
1,thompson,2,dickens,10.63078244527181
1,thompson,2,melville,10.643989033169216
1,thompson,2,wells,10.634572982788086
1,thompson,2,austen,10.653375466664633
1,thompson,2,fitzgerald,10.6437349319458
1,thompson,2,twain,10.643985509872437
1,thompson,2,non_oz_baum,10.638005018234251
1,thompson,2,non_oz_thompson,10.637735366821287
1,thompson,2,contested,10.6342453956604
1,thompson,3,train,10.62553056081136
1,thompson,3,baum,10.591901540756226
1,thompson,3,thompson,10.59977650642395
1,thompson,3,dickens,10.584970156351725
1,thompson,3,melville,10.60734780629476
1,thompson,3,wells,10.588516553243002
1,thompson,3,austen,10.609567006429035
1,thompson,3,fitzgerald,10.601992062159947
1,thompson,3,twain,10.60449492931366
1,thompson,3,non_oz_baum,10.59444499015808
1,thompson,3,non_oz_thompson,10.593163013458252
1,thompson,3,contested,10.586805582046509
1,thompson,4,train,10.580998420715332
1,thompson,4,baum,10.556498765945436
1,thompson,4,thompson,10.565631866455078
1,thompson,4,dickens,10.550493876139322
1,thompson,4,melville,10.578865581088596
1,thompson,4,wells,10.553288300832111
1,thompson,4,austen,10.575888951619469
1,thompson,4,fitzgerald,10.569990703037806
1,thompson,4,twain,10.57382881641388
1,thompson,4,non_oz_baum,10.560600757598875
1,thompson,4,non_oz_thompson,10.558818817138672
1,thompson,4,contested,10.549886703491213
1,thompson,5,train,10.54306411743164
1,thompson,5,baum,10.525828838348389
1,thompson,5,thompson,10.535725116729736
1,thompson,5,dickens,10.5216334660848
1,thompson,5,melville,10.5538240008884
1,thompson,5,wells,10.523486932118734
1,thompson,5,austen,10.546894391377768
1,thompson,5,fitzgerald,10.541873931884766
1,thompson,5,twain,10.547303915023804
1,thompson,5,non_oz_baum,10.530792713165283
1,thompson,5,non_oz_thompson,10.52946424484253
1,thompson,5,contested,10.517874002456663
1,thompson,6,train,10.50706926981608
1,thompson,6,baum,10.49658203125
1,thompson,6,thompson,10.507386207580566
1,thompson,6,dickens,10.495052337646484
1,thompson,6,melville,10.530860794915093
1,thompson,6,wells,10.495809078216553
1,thompson,6,austen,10.520309448242188
1,thompson,6,fitzgerald,10.514868463788714
1,thompson,6,twain,10.522648930549622
1,thompson,6,non_oz_baum,10.502078294754028
1,thompson,6,non_oz_thompson,10.501882076263428
1,thompson,6,contested,10.487724781036375
1,thompson,7,train,10.47592067718506
1,thompson,7,baum,10.467333555221558
1,thompson,7,thompson,10.478973865509031
1,thompson,7,dickens,10.468259493509928
1,thompson,7,melville,10.508232010735403
1,thompson,7,wells,10.469009240468344
1,thompson,7,austen,10.493958314259848
1,thompson,7,fitzgerald,10.487907409667969
1,thompson,7,twain,10.498687982559204
1,thompson,7,non_oz_baum,10.472880125045776
1,thompson,7,non_oz_thompson,10.474858283996582
1,thompson,7,contested,10.458075523376465
1,thompson,8,train,10.443564097086588
1,thompson,8,baum,10.437939405441284
1,thompson,8,thompson,10.450333833694458
1,thompson,8,dickens,10.440943082173666
1,thompson,8,melville,10.485028584798178
1,thompson,8,wells,10.442543029785156
1,thompson,8,austen,10.467129548390709
1,thompson,8,fitzgerald,10.460902759007045
1,thompson,8,twain,10.474661409854887
1,thompson,8,non_oz_baum,10.443408489227297
1,thompson,8,non_oz_thompson,10.44775915145874
1,thompson,8,contested,10.428367614746094
1,thompson,9,train,10.419735272725424
1,thompson,9,baum,10.408088684082031
1,thompson,9,thompson,10.420542240142822
1,thompson,9,dickens,10.41313362121582
1,thompson,9,melville,10.460390408833822
1,thompson,9,wells,10.416087786356607
1,thompson,9,austen,10.43922201792399
1,thompson,9,fitzgerald,10.433480671473912
1,thompson,9,twain,10.449997186660768
1,thompson,9,non_oz_baum,10.413283348083496
1,thompson,9,non_oz_thompson,10.420231819152832
1,thompson,9,contested,10.398446321487429
1,thompson,10,train,10.383816401163736
1,thompson,10,baum,10.377583980560305
1,thompson,10,thompson,10.389886617660522
1,thompson,10,dickens,10.384769439697266
1,thompson,10,melville,10.434972339206272
1,thompson,10,wells,10.389491399129232
1,thompson,10,austen,10.410496870676676
1,thompson,10,fitzgerald,10.405820710318428
1,thompson,10,twain,10.4248748421669
1,thompson,10,non_oz_baum,10.3826904296875
1,thompson,10,non_oz_thompson,10.392221927642822
1,thompson,10,contested,10.367892742156982
1,thompson,11,train,10.352408409118652
1,thompson,11,baum,10.34654188156128
1,thompson,11,thompson,10.358993291854858
1,thompson,11,dickens,10.356107076009115
1,thompson,11,melville,10.409305996365015
1,thompson,11,wells,10.362184842427572
1,thompson,11,austen,10.381322860717772
1,thompson,11,fitzgerald,10.377352850777765
1,thompson,11,twain,10.399472951889038
1,thompson,11,non_oz_baum,10.351571321487429
1,thompson,11,non_oz_thompson,10.363656044006348
1,thompson,11,contested,10.336530447006226
1,thompson,12,train,10.318458875020346
1,thompson,12,baum,10.314947605133057
1,thompson,12,thompson,10.328097343444824
1,thompson,12,dickens,10.327529271443684
1,thompson,12,melville,10.38390106625027
1,thompson,12,wells,10.333953380584717
1,thompson,12,austen,10.352248191833496
1,thompson,12,fitzgerald,10.348300525120326
1,thompson,12,twain,10.373686373233795
1,thompson,12,non_oz_baum,10.32025384902954
1,thompson,12,non_oz_thompson,10.334152221679688
1,thompson,12,contested,10.304213762283323
1,thompson,13,train,10.282054901123049
1,thompson,13,baum,10.282435655593872
1,thompson,13,thompson,10.296693801879885
1,thompson,13,dickens,10.298979123433432
1,thompson,13,melville,10.358664724561905
1,thompson,13,wells,10.30544344584147
1,thompson,13,austen,10.323137124379477
1,thompson,13,fitzgerald,10.31846741267613
1,thompson,13,twain,10.348409712314606
1,thompson,13,non_oz_baum,10.287982702255247
1,thompson,13,non_oz_thompson,10.304836750030518
1,thompson,13,contested,10.27061939239502
1,thompson,14,train,10.248674392700195
1,thompson,14,baum,10.249291181564333
1,thompson,14,thompson,10.264964818954468
1,thompson,14,dickens,10.27038288116455
1,thompson,14,melville,10.333481788635254
1,thompson,14,wells,10.276546319325766
1,thompson,14,austen,10.293858051300049
1,thompson,14,fitzgerald,10.288285527910505
1,thompson,14,twain,10.32312512397766
1,thompson,14,non_oz_baum,10.25515365600586
1,thompson,14,non_oz_thompson,10.275241374969482
1,thompson,14,contested,10.236320734024048
1,thompson,15,train,10.212674458821615
1,thompson,15,baum,10.215652704238892
1,thompson,15,thompson,10.2327618598938
1,thompson,15,dickens,10.24176279703776
1,thompson,15,melville,10.308500183953178
1,thompson,15,wells,10.247350215911863
1,thompson,15,austen,10.264536062876385
1,thompson,15,fitzgerald,10.257862636021205
1,thompson,15,twain,10.2980278134346
1,thompson,15,non_oz_baum,10.221548318862917
1,thompson,15,non_oz_thompson,10.245772361755373
1,thompson,15,contested,10.201558828353882
1,thompson,16,train,10.181811014811196
1,thompson,16,baum,10.18186092376709
1,thompson,16,thompson,10.200134038925173
1,thompson,16,dickens,10.213841756184896
1,thompson,16,melville,10.283315340677897
1,thompson,16,wells,10.218806266784668
1,thompson,16,austen,10.234889348347982
1,thompson,16,fitzgerald,10.227521351405551
1,thompson,16,twain,10.273314654827118
1,thompson,16,non_oz_baum,10.187498092651367
1,thompson,16,non_oz_thompson,10.21690559387207
1,thompson,16,contested,10.166752815246582
1,thompson,17,train,10.150260289510092
1,thompson,17,baum,10.14870285987854
1,thompson,17,thompson,10.167683362960815
1,thompson,17,dickens,10.18647034962972
1,thompson,17,melville,10.257659488254124
1,thompson,17,wells,10.190712928771973
1,thompson,17,austen,10.205194314320885
1,thompson,17,fitzgerald,10.197935921805245
1,thompson,17,twain,10.247958481311798
