seed,train_author,epochs_completed,loss_dataset,loss_value
5,dickens,0,baum,10.844696998596191
5,dickens,0,thompson,10.838064193725586
5,dickens,0,dickens,10.842991574605303
5,dickens,0,melville,10.842632717556423
5,dickens,0,wells,10.84967311223348
5,dickens,0,austen,10.850854360140287
5,dickens,0,fitzgerald,10.849552018301829
5,dickens,0,twain,10.828452110290527
5,dickens,1,train,10.800475438435871
5,dickens,1,baum,10.720143795013428
5,dickens,1,thompson,10.716031551361084
5,dickens,1,dickens,10.700954087575276
5,dickens,1,melville,10.689194361368816
5,dickens,1,wells,10.72054131825765
5,dickens,1,austen,10.72098599947416
5,dickens,1,fitzgerald,10.729428700038364
5,dickens,1,twain,10.693629360198974
5,dickens,2,train,10.68715000152588
5,dickens,2,baum,10.643558502197266
5,dickens,2,thompson,10.640995740890505
5,dickens,2,dickens,10.619431940714518
5,dickens,2,melville,10.604877048068577
5,dickens,2,wells,10.641026496887209
5,dickens,2,austen,10.643134337205153
5,dickens,2,fitzgerald,10.656001908438546
5,dickens,2,twain,10.61817274093628
5,dickens,3,train,10.612627029418944
5,dickens,3,baum,10.593685388565063
5,dickens,3,thompson,10.590749979019163
5,dickens,3,dickens,10.56515146891276
5,dickens,3,melville,10.550285551283094
5,dickens,3,wells,10.589220682779947
5,dickens,3,austen,10.591769071725698
5,dickens,3,fitzgerald,10.607329096112933
5,dickens,3,twain,10.56890935897827
5,dickens,4,train,10.562020937601725
5,dickens,4,baum,10.558919191360474
5,dickens,4,thompson,10.555923223495483
5,dickens,4,dickens,10.527035236358644
5,dickens,4,melville,10.51332558525933
5,dickens,4,wells,10.553248246510824
5,dickens,4,austen,10.55539314563458
5,dickens,4,fitzgerald,10.573456627982004
5,dickens,4,twain,10.534057521820069
5,dickens,5,train,10.521457036336264
5,dickens,5,baum,10.529244899749756
5,dickens,5,thompson,10.526800394058228
5,dickens,5,dickens,10.495655727386474
5,dickens,5,melville,10.483088387383354
5,dickens,5,wells,10.523127873738607
5,dickens,5,austen,10.524602596576395
5,dickens,5,fitzgerald,10.544797624860491
5,dickens,5,twain,10.503627395629882
5,dickens,6,train,10.493223508199057
5,dickens,6,baum,10.5018630027771
5,dickens,6,thompson,10.50058102607727
5,dickens,6,dickens,10.467022355397544
5,dickens,6,melville,10.456190427144367
5,dickens,6,wells,10.49565045038859
5,dickens,6,austen,10.49561515221229
5,dickens,6,fitzgerald,10.518235887799944
5,dickens,6,twain,10.475251960754395
5,dickens,7,train,10.457051595052084
5,dickens,7,baum,10.476890802383425
5,dickens,7,thompson,10.47714376449585
5,dickens,7,dickens,10.440141868591308
5,dickens,7,melville,10.431368933783638
5,dickens,7,wells,10.47052001953125
5,dickens,7,austen,10.468398901132437
5,dickens,7,fitzgerald,10.493925094604492
5,dickens,7,twain,10.44978437423706
5,dickens,8,train,10.424636205037435
5,dickens,8,baum,10.453101873397827
5,dickens,8,thompson,10.454870223999023
5,dickens,8,dickens,10.41351572672526
5,dickens,8,melville,10.40667406717936
5,dickens,8,wells,10.446259339650473
5,dickens,8,austen,10.441870836111216
5,dickens,8,fitzgerald,10.47056634085519
5,dickens,8,twain,10.42577314376831
5,dickens,9,train,10.392041206359863
5,dickens,9,baum,10.429489374160768
5,dickens,9,thompson,10.432626724243164
5,dickens,9,dickens,10.38643471399943
5,dickens,9,melville,10.381720860799154
5,dickens,9,wells,10.421861012776692
5,dickens,9,austen,10.415201260493353
5,dickens,9,fitzgerald,10.447406087602888
5,dickens,9,twain,10.402042865753174
5,dickens,10,train,10.37167231241862
5,dickens,10,baum,10.405189990997314
5,dickens,10,thompson,10.40952730178833
5,dickens,10,dickens,10.358762264251707
5,dickens,10,melville,10.356209966871472
5,dickens,10,wells,10.396472136179606
5,dickens,10,austen,10.387740722069374
5,dickens,10,fitzgerald,10.423619542803085
5,dickens,10,twain,10.37751636505127
5,dickens,11,train,10.34135659535726
5,dickens,11,baum,10.380088567733765
5,dickens,11,thompson,10.385746002197266
5,dickens,11,dickens,10.330839347839357
5,dickens,11,melville,10.330615785386827
5,dickens,11,wells,10.37025531133016
5,dickens,11,austen,10.359580993652344
5,dickens,11,fitzgerald,10.399103164672852
5,dickens,11,twain,10.352333641052246
5,dickens,12,train,10.312355677286783
5,dickens,12,baum,10.354494333267212
5,dickens,12,thompson,10.361507177352903
5,dickens,12,dickens,10.30263624191284
5,dickens,12,melville,10.304942872789171
5,dickens,12,wells,10.343671798706056
5,dickens,12,austen,10.33096408843994
5,dickens,12,fitzgerald,10.374226025172645
5,dickens,12,twain,10.32724313735962
5,dickens,13,train,10.277043024698893
5,dickens,13,baum,10.328376770019531
5,dickens,13,thompson,10.336790561676024
5,dickens,13,dickens,10.274166011810305
5,dickens,13,melville,10.279090457492403
5,dickens,13,wells,10.316780726114908
5,dickens,13,austen,10.302065775944635
5,dickens,13,fitzgerald,10.3488130569458
5,dickens,13,twain,10.301941680908204
5,dickens,14,train,10.24602476755778
5,dickens,14,baum,10.30193281173706
5,dickens,14,thompson,10.311803102493286
5,dickens,14,dickens,10.245395119984943
5,dickens,14,melville,10.253352271185982
5,dickens,14,wells,10.28970750172933
5,dickens,14,austen,10.272768754225512
5,dickens,14,fitzgerald,10.322934559413364
5,dickens,14,twain,10.276115798950196
5,dickens,15,train,10.221282641092936
5,dickens,15,baum,10.27537989616394
5,dickens,15,thompson,10.286709547042848
5,dickens,15,dickens,10.216276550292967
5,dickens,15,melville,10.227609316507976
5,dickens,15,wells,10.262584686279297
5,dickens,15,austen,10.243159734285795
5,dickens,15,fitzgerald,10.29670660836356
5,dickens,15,twain,10.24970474243164
5,dickens,16,train,10.190223693847656
5,dickens,16,baum,10.24870228767395
5,dickens,16,thompson,10.261564016342165
5,dickens,16,dickens,10.186834494272867
5,dickens,16,melville,10.201432334052193
5,dickens,16,wells,10.23523998260498
5,dickens,16,austen,10.21314657651461
5,dickens,16,fitzgerald,10.270169258117676
5,dickens,16,twain,10.222469139099122
5,dickens,17,train,10.15064493815104
5,dickens,17,baum,10.222450733184814
5,dickens,17,thompson,10.236891508102415
