seed,train_author,epochs_completed,loss_dataset,loss_value
6,austen,0,baum,10.858822107315063
6,austen,0,thompson,10.842315912246704
6,austen,0,dickens,10.849798917770386
6,austen,0,melville,10.847871568467882
6,austen,0,wells,10.851511478424072
6,austen,0,austen,10.85358953475952
6,austen,0,fitzgerald,10.85563325881958
6,austen,0,twain,10.851665496826172
6,austen,1,train,10.639840841293337
6,austen,1,baum,10.527969598770142
6,austen,1,thompson,10.613616466522217
6,austen,1,dickens,10.508313042776924
6,austen,1,melville,10.497309578789604
6,austen,1,wells,10.5280179977417
6,austen,1,austen,10.52037000656128
6,austen,1,fitzgerald,10.541826725006104
6,austen,1,twain,10.54933967590332
6,austen,2,train,10.41962033510208
6,austen,2,baum,10.388945579528809
6,austen,2,thompson,10.506377696990969
6,austen,2,dickens,10.36373267854963
6,austen,2,melville,10.361012670728895
6,austen,2,wells,10.392478783925377
6,austen,2,austen,10.36680555343628
6,austen,2,fitzgerald,10.40342903137207
6,austen,2,twain,10.41935739517212
6,austen,3,train,10.2567480802536
6,austen,3,baum,10.248242616653442
6,austen,3,thompson,10.3917875289917
6,austen,3,dickens,10.214380400521415
6,austen,3,melville,10.223630587259928
6,austen,3,wells,10.25144306818644
6,austen,3,austen,10.203017234802246
6,austen,3,fitzgerald,10.26033067703247
6,austen,3,twain,10.284215259552004
6,austen,4,train,10.086403727531431
6,austen,4,baum,10.099307775497437
6,austen,4,thompson,10.268734455108644
6,austen,4,dickens,10.05936084474836
6,austen,4,melville,10.078473197089302
6,austen,4,wells,10.103973388671877
6,austen,4,austen,10.036346912384031
6,austen,4,fitzgerald,10.109652280807495
6,austen,4,twain,10.14075517654419
6,austen,5,train,9.909474074840546
6,austen,5,baum,9.951999425888062
6,austen,5,thompson,10.148469924926758
6,austen,5,dickens,9.901538167681013
6,austen,5,melville,9.93351936340332
6,austen,5,wells,9.955435911814371
6,austen,5,austen,9.866432189941406
6,austen,5,fitzgerald,9.95842957496643
6,austen,5,twain,9.99638204574585
6,austen,6,train,9.735782861709597
6,austen,6,baum,9.803995609283447
6,austen,6,thompson,10.027511835098268
6,austen,6,dickens,9.744952474321638
6,austen,6,melville,9.788998497856989
6,austen,6,wells,9.807339350382486
6,austen,6,austen,9.699201583862305
6,austen,6,fitzgerald,9.807319164276125
6,austen,6,twain,9.852474117279051
6,austen,7,train,9.562607169151306
6,austen,7,baum,9.658409595489502
6,austen,7,thompson,9.91146469116211
6,austen,7,dickens,9.59201639039176
6,austen,7,melville,9.647326045566135
6,austen,7,wells,9.66251262029012
6,austen,7,austen,9.535274028778076
6,austen,7,fitzgerald,9.659369945526125
6,austen,7,twain,9.713203716278077
6,austen,8,train,9.39429521560669
6,austen,8,baum,9.515799283981323
6,austen,8,thompson,9.797199487686155
6,austen,8,dickens,9.442406586238317
6,austen,8,melville,9.510674158732096
6,austen,8,wells,9.5210223197937
6,austen,8,austen,9.372986793518066
6,austen,8,fitzgerald,9.513785123825071
6,austen,8,twain,9.576600360870362
6,austen,9,train,9.221179485321043
6,austen,9,baum,9.37810468673706
6,austen,9,thompson,9.685978174209597
6,austen,9,dickens,9.297317811420983
6,austen,9,melville,9.377968894110786
6,austen,9,wells,9.384428977966309
6,austen,9,austen,9.215970039367676
6,austen,9,fitzgerald,9.37261199951172
6,austen,9,twain,9.44332036972046
6,austen,10,train,9.060276925563812
6,austen,10,baum,9.24422025680542
6,austen,10,thompson,9.576542377471924
6,austen,10,dickens,9.157532146998816
6,austen,10,melville,9.250805324978298
6,austen,10,wells,9.251651446024576
6,austen,10,austen,9.064762115478516
6,austen,10,fitzgerald,9.235458135604858
6,austen,10,twain,9.314421081542967
6,austen,11,train,8.90294200181961
6,austen,11,baum,9.114741563796995
6,austen,11,thompson,9.472293853759766
6,austen,11,dickens,9.024258375167848
6,austen,11,melville,9.128530714246962
6,austen,11,wells,9.1233598391215
6,austen,11,austen,8.919198989868164
6,austen,11,fitzgerald,9.103615999221802
6,austen,11,twain,9.190071201324464
6,austen,12,train,8.75433337688446
6,austen,12,baum,8.992705821990967
6,austen,12,thompson,9.3756206035614
6,austen,12,dickens,8.89451687676566
6,austen,12,melville,9.01064003838433
6,austen,12,wells,9.00216261545817
6,austen,12,austen,8.779638767242432
6,austen,12,fitzgerald,8.979070901870728
6,austen,12,twain,9.07259693145752
6,austen,13,train,8.603117287158966
6,austen,13,baum,8.875800371170044
6,austen,13,thompson,9.285043954849243
6,austen,13,dickens,8.770656653812953
6,austen,13,melville,8.898248460557726
6,austen,13,wells,8.885608514149984
6,austen,13,austen,8.643925666809082
6,austen,13,fitzgerald,8.860585927963257
6,austen,13,twain,8.960451984405518
6,austen,14,train,8.47368174791336
6,austen,14,baum,8.76447057723999
6,austen,14,thompson,9.19859766960144
6,austen,14,dickens,8.652456624167305
6,austen,14,melville,8.790225982666016
6,austen,14,wells,8.774384180704752
6,austen,14,austen,8.511987209320068
6,austen,14,fitzgerald,8.747628688812256
6,austen,14,twain,8.852881145477294
6,austen,15,train,8.336060106754303
6,austen,15,baum,8.657469749450684
6,austen,15,thompson,9.117444515228271
6,austen,15,dickens,8.539621761866979
6,austen,15,melville,8.687062051561144
6,austen,15,wells,8.667547543843588
6,austen,15,austen,8.387056827545166
6,austen,15,fitzgerald,8.639780759811401
6,austen,15,twain,8.750792980194092
6,austen,16,train,8.20713758468628
6,austen,16,baum,8.55635142326355
6,austen,16,thompson,9.0399808883667
6,austen,16,dickens,8.432775940213885
6,austen,16,melville,8.58944034576416
6,austen,16,wells,8.56612491607666
6,austen,16,austen,8.268376350402832
6,austen,16,fitzgerald,8.537389993667603
6,austen,16,twain,8.653203105926513
6,austen,17,train,8.077832341194153
6,austen,17,baum,8.459845781326294
6,austen,17,thompson,8.966740131378174
6,austen,17,dickens,8.329806532178607
6,austen,17,melville,8.496455086602104
6,austen,17,wells,8.468973477681478
6,austen,17,austen,8.155029296875
6,austen,17,fitzgerald,8.439201593399048
6,austen,17,twain,8.560117053985596
6,austen,18,train,7.9608473777771
6,austen,18,baum,8.367550134658813
6,austen,18,thompson,8.89705491065979
6,austen,18,dickens,8.23243260383606
6,austen,18,melville,8.407543712192112
6,austen,18,wells,8.37653636932373
6,austen,18,austen,8.047921419143677
6,austen,18,fitzgerald,8.345853090286255
6,austen,18,twain,8.471195030212403
6,austen,19,train,7.847980976104736
6,austen,19,baum,8.280362844467163
6,austen,19,thompson,8.831316947937012
6,austen,19,dickens,8.1387597152165
6,austen,19,melville,8.323152542114258
6,austen,19,wells,8.288857618967691
6,austen,19,austen,7.945611238479614
6,austen,19,fitzgerald,8.257530450820923
6,austen,19,twain,8.38612985610962
6,austen,20,train,7.749405473470688
6,austen,20,baum,8.196410179138184
6,austen,20,thompson,8.769855260848999
6,austen,20,dickens,8.048590745244708
6,austen,20,melville,8.241825739542643
6,austen,20,wells,8.204544067382812
6,austen,20,austen,7.848071575164795
6,austen,20,fitzgerald,8.172755479812622
6,austen,20,twain,8.305954265594483
6,austen,21,train,7.639433801174164
