seed,train_author,epochs_completed,loss_dataset,loss_value
5,baum,0,baum,10.844696998596191
5,baum,0,thompson,10.838064193725586
5,baum,0,dickens,10.842991574605303
5,baum,0,melville,10.842632717556423
5,baum,0,wells,10.84967311223348
5,baum,0,austen,10.850854360140287
5,baum,0,fitzgerald,10.849552018301829
5,baum,0,twain,10.828452110290527
5,baum,0,non_oz_baum,10.85002589225769
5,baum,0,non_oz_thompson,10.844863891601562
5,baum,0,contested,10.84086012840271
5,baum,1,train,10.78387999534607
5,baum,1,baum,10.670733213424684
5,baum,1,thompson,10.67426323890686
5,baum,1,dickens,10.676955604553225
5,baum,1,melville,10.65871556599935
5,baum,1,wells,10.682204087575276
5,baum,1,austen,10.695924612192009
5,baum,1,fitzgerald,10.694013459341866
5,baum,1,twain,10.662288284301756
5,baum,1,non_oz_baum,10.684198141098022
5,baum,1,non_oz_thompson,10.667801856994627
5,baum,1,contested,10.68112015724182
5,baum,2,train,10.654570579528809
5,baum,2,baum,10.57896375656128
5,baum,2,thompson,10.585041284561155
5,baum,2,dickens,10.591333929697672
5,baum,2,melville,10.56876383887397
5,baum,2,wells,10.593512217203775
5,baum,2,austen,10.61243959573599
5,baum,2,fitzgerald,10.610379900251116
5,baum,2,twain,10.574097537994383
5,baum,2,non_oz_baum,10.596940994262695
5,baum,2,non_oz_thompson,10.57888412475586
5,baum,2,contested,10.592975616455078
5,baum,3,train,10.577058792114258
5,baum,3,baum,10.52478313446045
5,baum,3,thompson,10.53184413909912
5,baum,3,dickens,10.539763927459717
5,baum,3,melville,10.516041967603895
5,baum,3,wells,10.541602929433187
5,baum,3,austen,10.562263268690844
5,baum,3,fitzgerald,10.560401916503906
5,baum,3,twain,10.521768283843992
5,baum,3,non_oz_baum,10.543188333511353
5,baum,3,non_oz_thompson,10.52624225616455
5,baum,3,contested,10.5396249294281
5,baum,4,train,10.520190715789797
5,baum,4,baum,10.482312679290771
5,baum,4,thompson,10.491374731063845
5,baum,4,dickens,10.499954732259114
5,baum,4,melville,10.476432058546278
5,baum,4,wells,10.5019268989563
5,baum,4,austen,10.522186059218187
5,baum,4,fitzgerald,10.521662303379603
5,baum,4,twain,10.480506992340088
5,baum,4,non_oz_baum,10.49992322921753
5,baum,4,non_oz_thompson,10.485032558441162
5,baum,4,contested,10.498617172241213
5,baum,5,train,10.476967096328735
5,baum,5,baum,10.443825483322144
5,baum,5,thompson,10.455483675003052
5,baum,5,dickens,10.464474709828696
5,baum,5,melville,10.442387262980144
5,baum,5,wells,10.467390537261965
5,baum,5,austen,10.486141938429611
5,baum,5,fitzgerald,10.48795999799456
5,baum,5,twain,10.444875812530515
5,baum,5,non_oz_baum,10.460574626922607
5,baum,5,non_oz_thompson,10.44840669631958
5,baum,5,contested,10.461395502090454
5,baum,6,train,10.439859628677368
5,baum,6,baum,10.40717101097107
5,baum,6,thompson,10.421053647994995
5,baum,6,dickens,10.43024787902832
5,baum,6,melville,10.409940401713053
5,baum,6,wells,10.43417755762736
5,baum,6,austen,10.451313605675333
5,baum,6,fitzgerald,10.456158638000488
5,baum,6,twain,10.411758041381836
5,baum,6,non_oz_baum,10.42281699180603
5,baum,6,non_oz_thompson,10.413772583007812
5,baum,6,contested,10.425727128982544
5,baum,7,train,10.395198583602903
5,baum,7,baum,10.369325399398804
5,baum,7,thompson,10.385590076446531
5,baum,7,dickens,10.394544633229572
5,baum,7,melville,10.3767212761773
5,baum,7,wells,10.399874528249104
5,baum,7,austen,10.415684113135704
5,baum,7,fitzgerald,10.423685210091728
5,baum,7,twain,10.378958415985108
5,baum,7,non_oz_baum,10.384477376937866
5,baum,7,non_oz_thompson,10.378504753112791
5,baum,7,contested,10.387954473495483
5,baum,8,train,10.352869272232056
5,baum,8,baum,10.330727815628052
5,baum,8,thompson,10.349298238754272
5,baum,8,dickens,10.358249473571778
5,baum,8,melville,10.343143463134766
5,baum,8,wells,10.364589055379232
5,baum,8,austen,10.37914122067965
5,baum,8,fitzgerald,10.39028685433524
5,baum,8,twain,10.345501232147218
5,baum,8,non_oz_baum,10.345394611358644
5,baum,8,non_oz_thompson,10.34256649017334
5,baum,8,contested,10.349068880081177
5,baum,9,train,10.309296131134031
5,baum,9,baum,10.291757106781006
5,baum,9,thompson,10.31307053565979
5,baum,9,dickens,10.321914100646971
5,baum,9,melville,10.309427791171604
5,baum,9,wells,10.328904310862224
5,baum,9,austen,10.341985262357271
5,baum,9,fitzgerald,10.356749398367745
5,baum,9,twain,10.311739635467529
5,baum,9,non_oz_baum,10.305701732635498
5,baum,9,non_oz_thompson,10.306374549865724
5,baum,9,contested,10.310032844543455
5,baum,10,train,10.264750242233276
5,baum,10,baum,10.251954793930054
5,baum,10,thompson,10.276332139968872
5,baum,10,dickens,10.285500208536783
5,baum,10,melville,10.27608585357666
5,baum,10,wells,10.293017069498696
5,baum,10,austen,10.30454312838041
5,baum,10,fitzgerald,10.322552680969238
5,baum,10,twain,10.276951599121094
5,baum,10,non_oz_baum,10.265077352523804
5,baum,10,non_oz_thompson,10.270218849182127
5,baum,10,contested,10.270435810089111
5,baum,11,train,10.225170373916626
5,baum,11,baum,10.210599899291992
5,baum,11,thompson,10.2387957572937
5,baum,11,dickens,10.248057301839191
5,baum,11,melville,10.242094145880806
5,baum,11,wells,10.256287415822348
5,baum,11,austen,10.266054153442385
5,baum,11,fitzgerald,10.287011963980538
5,baum,11,twain,10.241650390625
5,baum,11,non_oz_baum,10.223163604736328
5,baum,11,non_oz_thompson,10.233697414398192
5,baum,11,contested,10.229685068130491
5,baum,12,train,10.180094003677368
5,baum,12,baum,10.16737461090088
5,baum,12,thompson,10.200263738632202
5,baum,12,dickens,10.209351825714112
5,baum,12,melville,10.208199289109972
5,baum,12,wells,10.219144344329834
5,baum,12,austen,10.226863347567043
5,baum,12,fitzgerald,10.249893869672505
5,baum,12,twain,10.20509672164917
5,baum,12,non_oz_baum,10.179625034332275
5,baum,12,non_oz_thompson,10.197558879852297
5,baum,12,contested,10.187166213989258
5,baum,13,train,10.136847257614136
5,baum,13,baum,10.123247623443604
5,baum,13,thompson,10.160435438156128
5,baum,13,dickens,10.169578011830648
5,baum,13,melville,10.17338498433431
5,baum,13,wells,10.18183422088623
5,baum,13,austen,10.18717567737286
5,baum,13,fitzgerald,10.211809430803571
5,baum,13,twain,10.166597080230712
5,baum,13,non_oz_baum,10.134766578674316
5,baum,13,non_oz_thompson,10.16114377975464
5,baum,13,contested,10.143894910812378
5,baum,14,train,10.084424018859863
5,baum,14,baum,10.079189777374268
5,baum,14,thompson,10.12051773071289
5,baum,14,dickens,10.130651473999023
5,baum,14,melville,10.139403025309244
5,baum,14,wells,10.145298639933268
5,baum,14,austen,10.148633590111366
5,baum,14,fitzgerald,10.17450509752546
5,baum,14,twain,10.129241752624512
5,baum,14,non_oz_baum,10.089587211608888
5,baum,14,non_oz_thompson,10.125476360321043
5,baum,14,contested,10.100855112075806
5,baum,15,train,10.037530422210692
5,baum,15,baum,10.036486864089966
5,baum,15,thompson,10.08232307434082
5,baum,15,dickens,10.093013604482016
5,baum,15,melville,10.106323348151314
5,baum,15,wells,10.1098206837972
5,baum,15,austen,10.11114267202524
5,baum,15,fitzgerald,10.139389855521063
5,baum,15,twain,10.095044231414796
5,baum,15,non_oz_baum,10.045952558517456
5,baum,15,non_oz_thompson,10.090537071228027
5,baum,15,contested,10.05881929397583
5,baum,16,train,9.991190433502195
5,baum,16,baum,9.993452310562134
5,baum,16,thompson,10.043880939483644
5,baum,16,dickens,10.053678830464682
5,baum,16,melville,10.071071518792046
5,baum,16,wells,10.072158336639404
5,baum,16,austen,10.07106062082144
5,baum,16,fitzgerald,10.102952003479004
5,baum,16,twain,10.05877513885498
5,baum,16,non_oz_baum,10.002517700195312
5,baum,16,non_oz_thompson,10.053305625915527
5,baum,16,contested,10.016440391540527
5,baum,17,train,9.943792581558228
5,baum,17,baum,9.950369834899902
5,baum,17,thompson,10.0039165019989
5,baum,17,dickens,10.013778432210286
5,baum,17,melville,10.034063445197212
5,baum,17,wells,10.032852013905844
5,baum,17,austen,10.029881990872896
5,baum,17,fitzgerald,10.065625735691617
5,baum,17,twain,10.021416759490966
5,baum,17,non_oz_baum,9.959518671035768
5,baum,17,non_oz_thompson,10.013446807861328
5,baum,17,contested,9.97360897064209
5,baum,18,train,9.900395393371582
5,baum,18,baum,9.907167434692385
5,baum,18,thompson,9.963790655136108
5,baum,18,dickens,9.974832471211752
5,baum,18,melville,9.997769779629175
5,baum,18,wells,9.99385658899943
5,baum,18,austen,9.989394774803747
5,baum,18,fitzgerald,10.028102057320732
5,baum,18,twain,9.982112979888916
5,baum,18,non_oz_baum,9.916306018829346
5,baum,18,non_oz_thompson,9.97425413131714
5,baum,18,contested,9.931855916976929
5,baum,19,train,9.857330799102783
5,baum,19,baum,9.865041255950928
5,baum,19,thompson,9.924858331680298
5,baum,19,dickens,9.935824966430664
5,baum,19,melville,9.962428304884169
5,baum,19,wells,9.955893993377686
5,baum,19,austen,9.949408824627216
5,baum,19,fitzgerald,9.991563388279506
5,baum,19,twain,9.943839645385742
5,baum,19,non_oz_baum,9.873178720474243
5,baum,19,non_oz_thompson,9.936610221862791
5,baum,19,contested,9.890904664993286
5,baum,20,train,9.811669111251833
5,baum,20,baum,9.824360847473145
5,baum,20,thompson,9.886983394622805
5,baum,20,dickens,9.89711659749349
5,baum,20,melville,9.927719222174751
5,baum,20,wells,9.918895880381266
5,baum,20,austen,9.909730984614445
5,baum,20,fitzgerald,9.956293106079102
5,baum,20,twain,9.907304000854491
