seed,train_author,epochs_completed,loss_dataset,loss_value
2,melville,0,baum,10.845858573913574
2,melville,0,thompson,10.833414316177368
2,melville,0,dickens,10.837429841359455
2,melville,0,melville,10.847945213317873
2,melville,0,wells,10.841429471969604
2,melville,0,austen,10.837407112121582
2,melville,0,fitzgerald,10.83336877822876
2,melville,0,twain,10.837148348490397
2,melville,1,train,10.783984184265137
2,melville,1,baum,10.702394485473633
2,melville,1,thompson,10.706502437591553
2,melville,1,dickens,10.68686842918396
2,melville,1,melville,10.68259104092916
2,melville,1,wells,10.701890548070272
2,melville,1,austen,10.705265522003174
2,melville,1,fitzgerald,10.71544631322225
2,melville,1,twain,10.69501495361328
2,melville,2,train,10.65625810623169
2,melville,2,baum,10.638325214385986
2,melville,2,thompson,10.645217895507812
2,melville,2,dickens,10.61879309018453
2,melville,2,melville,10.610183954238892
2,melville,2,wells,10.636159976323446
2,melville,2,austen,10.640514373779297
2,melville,2,fitzgerald,10.65677277247111
2,melville,2,twain,10.628753026326498
2,melville,3,train,10.59498119354248
2,melville,3,baum,10.594668626785278
2,melville,3,thompson,10.603972911834717
2,melville,3,dickens,10.572464227676392
2,melville,3,melville,10.563091198603312
2,melville,3,wells,10.590843439102173
2,melville,3,austen,10.597190380096436
2,melville,3,fitzgerald,10.616817315419516
2,melville,3,twain,10.583938598632812
2,melville,4,train,10.54288387298584
2,melville,4,baum,10.55808925628662
2,melville,4,thompson,10.569612503051758
2,melville,4,dickens,10.534706274668377
2,melville,4,melville,10.524407307306925
2,melville,4,wells,10.55416742960612
2,melville,4,austen,10.56306266784668
2,melville,4,fitzgerald,10.583086490631104
2,melville,4,twain,10.547065416971842
2,melville,5,train,10.503947019577026
2,melville,5,baum,10.52402949333191
2,melville,5,thompson,10.5370192527771
2,melville,5,dickens,10.500770966211954
2,melville,5,melville,10.489692052205404
2,melville,5,wells,10.521473089853922
2,melville,5,austen,10.532208442687988
2,melville,5,fitzgerald,10.55069096883138
2,melville,5,twain,10.512929439544678
2,melville,6,train,10.472530364990234
2,melville,6,baum,10.491171598434448
2,melville,6,thompson,10.504740953445436
2,melville,6,dickens,10.46808354059855
2,melville,6,melville,10.455926577250162
2,melville,6,wells,10.48974585533142
2,melville,6,austen,10.501784324645996
2,melville,6,fitzgerald,10.518273830413818
2,melville,6,twain,10.479708830515545
2,melville,7,train,10.431686878204346
2,melville,7,baum,10.45890212059021
2,melville,7,thompson,10.472765922546388
2,melville,7,dickens,10.435280799865724
2,melville,7,melville,10.422224521636965
2,melville,7,wells,10.458134651184082
2,melville,7,austen,10.470314502716064
2,melville,7,fitzgerald,10.48578373591105
2,melville,7,twain,10.446863492329916
2,melville,8,train,10.396644353866575
2,melville,8,baum,10.426165342330933
2,melville,8,thompson,10.44019341468811
2,melville,8,dickens,10.401700576146444
2,melville,8,melville,10.388219277064003
2,melville,8,wells,10.425668478012083
2,melville,8,austen,10.43693494796753
2,melville,8,fitzgerald,10.452781359354654
2,melville,8,twain,10.413370450337728
2,melville,9,train,10.354397296905518
2,melville,9,baum,10.392247676849363
2,melville,9,thompson,10.406278848648071
2,melville,9,dickens,10.367021242777506
2,melville,9,melville,10.353809038798014
2,melville,9,wells,10.39206806818644
2,melville,9,austen,10.402059555053713
2,melville,9,fitzgerald,10.418604850769045
2,melville,9,twain,10.378355344136557
2,melville,10,train,10.31925916671753
2,melville,10,baum,10.358137607574465
2,melville,10,thompson,10.372283935546877
2,melville,10,dickens,10.332043647766112
2,melville,10,melville,10.318579832712809
2,melville,10,wells,10.357994556427002
2,melville,10,austen,10.367051124572754
2,melville,10,fitzgerald,10.384472846984863
2,melville,10,twain,10.34305222829183
2,melville,11,train,10.284839630126951
2,melville,11,baum,10.323804140090942
2,melville,11,thompson,10.33827543258667
2,melville,11,dickens,10.296649694442747
2,melville,11,melville,10.28253936767578
2,melville,11,wells,10.323577801386516
2,melville,11,austen,10.332122802734377
2,melville,11,fitzgerald,10.350335439046225
2,melville,11,twain,10.307553132375082
2,melville,12,train,10.247275114059448
2,melville,12,baum,10.288880825042725
2,melville,12,thompson,10.303561210632324
2,melville,12,dickens,10.260639826456703
2,melville,12,melville,10.246155182520548
2,melville,12,wells,10.288586060206097
2,melville,12,austen,10.29641819000244
2,melville,12,fitzgerald,10.315412521362305
2,melville,12,twain,10.271437168121338
2,melville,13,train,10.204169273376465
2,melville,13,baum,10.253451585769652
2,melville,13,thompson,10.26847791671753
2,melville,13,dickens,10.22420867284139
2,melville,13,melville,10.209891160329184
2,melville,13,wells,10.253572543462118
2,melville,13,austen,10.26042413711548
2,melville,13,fitzgerald,10.279942830403646
2,melville,13,twain,10.234978040059408
2,melville,14,train,10.164004802703856
2,melville,14,baum,10.21772050857544
2,melville,14,thompson,10.233049631118774
2,melville,14,dickens,10.187567234039308
2,melville,14,melville,10.173242727915444
2,melville,14,wells,10.218482732772827
2,melville,14,austen,10.224617958068848
2,melville,14,fitzgerald,10.244287490844728
2,melville,14,twain,10.198347250620523
2,melville,15,train,10.126957654953005
2,melville,15,baum,10.181666135787964
2,melville,15,thompson,10.197458505630491
2,melville,15,dickens,10.150482018788656
2,melville,15,melville,10.136218706766764
2,melville,15,wells,10.183067401250204
2,melville,15,austen,10.188540935516356
2,melville,15,fitzgerald,10.208614349365234
2,melville,15,twain,10.16148853302002
2,melville,16,train,10.081282138824465
2,melville,16,baum,10.145668268203735
2,melville,16,thompson,10.161924839019775
2,melville,16,dickens,10.1133979956309
2,melville,16,melville,10.098695437113443
2,melville,16,wells,10.14757760365804
2,melville,16,austen,10.15233278274536
2,melville,16,fitzgerald,10.1729629834493
2,melville,16,twain,10.124570528666178
2,melville,17,train,10.043883085250854
2,melville,17,baum,10.109225273132324
2,melville,17,thompson,10.12573742866516
2,melville,17,dickens,10.075807809829712
2,melville,17,melville,10.060880184173584
2,melville,17,wells,10.11098861694336
2,melville,17,austen,10.114822387695312
2,melville,17,fitzgerald,10.136517683664955
2,melville,17,twain,10.087153752644856
2,melville,18,train,10.001047372817991
2,melville,18,baum,10.072539806365969
2,melville,18,thompson,10.088913917541504
2,melville,18,dickens,10.03816843032837
2,melville,18,melville,10.023490031560264
2,melville,18,wells,10.074318488438925
2,melville,18,austen,10.076778411865234
2,melville,18,fitzgerald,10.099430243174234
2,melville,18,twain,10.049579620361328
2,melville,19,train,9.96043062210083
2,melville,19,baum,10.035908460617064
2,melville,19,thompson,10.05264163017273
2,melville,19,dickens,10.000486771265663
2,melville,19,melville,9.986268838246664
2,melville,19,wells,10.03822906812032
2,melville,19,austen,10.039360523223875
2,melville,19,fitzgerald,10.062793572743734
2,melville,19,twain,10.01205587387085
2,melville,20,train,9.922705173492432
2,melville,20,baum,9.9996440410614
2,melville,20,thompson,10.017257452011108
2,melville,20,dickens,9.962913910547892
2,melville,20,melville,9.948889334996542
2,melville,20,wells,10.002847909927368
2,melville,20,austen,10.003135204315186
2,melville,20,fitzgerald,10.027164300282797
2,melville,20,twain,9.974809010823568
2,melville,21,train,9.882503986358644
2,melville,21,baum,9.963125228881836
2,melville,21,thompson,9.981391191482544
2,melville,21,dickens,9.925299644470217
2,melville,21,melville,9.911321322123207
2,melville,21,wells,9.96700874964396
2,melville,21,austen,9.966698169708252
2,melville,21,fitzgerald,9.99091339111328
2,melville,21,twain,9.937538941701254
2,melville,22,train,9.83929967880249
2,melville,22,baum,9.926947593688965
2,melville,22,thompson,9.945475578308104
2,melville,22,dickens,9.88783891995748
2,melville,22,melville,9.873562415440878
2,melville,22,wells,9.931089242299398
2,melville,22,austen,9.92970848083496
2,melville,22,fitzgerald,9.954716364542644
2,melville,22,twain,9.900491078694662
2,melville,23,train,9.802591800689695
2,melville,23,baum,9.89094614982605
2,melville,23,thompson,9.909751653671265
2,melville,23,dickens,9.850626627604166
2,melville,23,melville,9.836162249247232
2,melville,23,wells,9.89510424931844
2,melville,23,austen,9.892816543579102
2,melville,23,fitzgerald,9.918824513753256
2,melville,23,twain,9.8632550239563
2,melville,24,train,9.762020111083984
2,melville,24,baum,9.855323314666748
2,melville,24,thompson,9.874636173248293
2,melville,24,dickens,9.813793420791626
2,melville,24,melville,9.79911438624064
2,melville,24,wells,9.859702507654823
2,melville,24,austen,9.856722354888916
2,melville,24,fitzgerald,9.883601347605389
2,melville,24,twain,9.826523939768473
2,melville,25,train,9.716728687286375
2,melville,25,baum,9.820292472839355
2,melville,25,thompson,9.839816570281982
2,melville,25,dickens,9.77708625793457
2,melville,25,melville,9.762494325637816
2,melville,25,wells,9.82512911160787
2,melville,25,austen,9.820479393005373
2,melville,25,fitzgerald,9.848536332448324
2,melville,25,twain,9.790883223215738
2,melville,26,train,9.684815883636476
2,melville,26,baum,9.785393476486206
2,melville,26,thompson,9.805022716522217
2,melville,26,dickens,9.741042216618856
2,melville,26,melville,9.726399024327597
2,melville,26,wells,9.790711243947348
2,melville,26,austen,9.784529209136965
2,melville,26,fitzgerald,9.813310464223228
2,melville,26,twain,9.755167007446287
2,melville,27,train,9.642252206802368
2,melville,27,baum,9.750051975250244
2,melville,27,thompson,9.770333528518677
2,melville,27,dickens,9.705312887827557
2,melville,27,melville,9.690283934275309
2,melville,27,wells,9.756351947784424
2,melville,27,austen,9.749877452850342
2,melville,27,fitzgerald,9.77854267756144
2,melville,27,twain,9.71870787938436
2,melville,28,train,9.605335235595703
2,melville,28,baum,9.71582818031311
2,melville,28,thompson,9.73663592338562
2,melville,28,dickens,9.66945187250773
2,melville,28,melville,9.653884092966717
2,melville,28,wells,9.722439924875896
2,melville,28,austen,9.715500354766846
2,melville,28,fitzgerald,9.744717280069986
2,melville,28,twain,9.68323040008545
2,melville,29,train,9.55892300605774
2,melville,29,baum,9.681774616241457
2,melville,29,thompson,9.703052997589111
2,melville,29,dickens,9.634012937545776
2,melville,29,melville,9.618114233016968
2,melville,29,wells,9.688315232594809
2,melville,29,austen,9.680604934692385
2,melville,29,fitzgerald,9.710721174875896
2,melville,29,twain,9.648292541503906
2,melville,30,train,9.5308735370636
2,melville,30,baum,9.647592544555664
2,melville,30,thompson,9.669447660446169
2,melville,30,dickens,9.599000692367554
2,melville,30,melville,9.582879622777304
2,melville,30,wells,9.654402414957682
2,melville,30,austen,9.64594554901123
2,melville,30,fitzgerald,9.6768536567688
2,melville,30,twain,9.61321767171224
2,melville,31,train,9.491514205932615
2,melville,31,baum,9.61319136619568
2,melville,31,thompson,9.635510444641112
2,melville,31,dickens,9.564204931259155
2,melville,31,melville,9.548327445983888
2,melville,31,wells,9.62082314491272
2,melville,31,austen,9.6118745803833
2,melville,31,fitzgerald,9.642773628234863
2,melville,31,twain,9.578203201293944
2,melville,32,train,9.448566675186155
2,melville,32,baum,9.579912662506104
2,melville,32,thompson,9.60291028022766
2,melville,32,dickens,9.529596328735352
2,melville,32,melville,9.513952493667604
2,melville,32,wells,9.587931394577026
2,melville,32,austen,9.578279495239258
2,melville,32,fitzgerald,9.609988848368326
2,melville,32,twain,9.54411474863688
2,melville,33,train,9.405755519866943
2,melville,33,baum,9.54655694961548
2,melville,33,thompson,9.570408582687378
2,melville,33,dickens,9.495291233062744
2,melville,33,melville,9.47956665356954
2,melville,33,wells,9.555342197418211
2,melville,33,austen,9.545350074768066
2,melville,33,fitzgerald,9.577336629231771
2,melville,33,twain,9.509979248046877
2,melville,34,train,9.379072904586792
2,melville,34,baum,9.513604164123535
2,melville,34,thompson,9.537821769714355
2,melville,34,dickens,9.461271365483602
2,melville,34,melville,9.445815642674765
2,melville,34,wells,9.522819519042969
2,melville,34,austen,9.512015342712402
2,melville,34,fitzgerald,9.544559001922607
2,melville,34,twain,9.476048628489176
2,melville,35,train,9.338550806045532
2,melville,35,baum,9.480918407440186
2,melville,35,thompson,9.505993366241457
2,melville,35,dickens,9.427639881769815
2,melville,35,melville,9.411938110987345
2,melville,35,wells,9.490939299265545
2,melville,35,austen,9.479749202728271
2,melville,35,fitzgerald,9.51254669825236
2,melville,35,twain,9.442527294158936
2,melville,36,train,9.29760217666626
2,melville,36,baum,9.448442697525024
2,melville,36,thompson,9.474253177642822
2,melville,36,dickens,9.39414111773173
2,melville,36,melville,9.378650585810345
2,melville,36,wells,9.45854115486145
2,melville,36,austen,9.446711540222168
2,melville,36,fitzgerald,9.48055108388265
2,melville,36,twain,9.409013589223228
2,melville,37,train,9.26504373550415
2,melville,37,baum,9.416238069534302
2,melville,37,thompson,9.443034887313845
2,melville,37,dickens,9.36125405629476
2,melville,37,melville,9.345609426498411
2,melville,37,wells,9.427180926005043
2,melville,37,austen,9.415438652038574
2,melville,37,fitzgerald,9.449310461680094
2,melville,37,twain,9.376267274220783
2,melville,38,train,9.227902889251707
2,melville,38,baum,9.384889602661133
2,melville,38,thompson,9.412179708480837
2,melville,38,dickens,9.328656593958536
2,melville,38,melville,9.312894980112713
2,melville,38,wells,9.39582379659017
2,melville,38,austen,9.383548736572266
2,melville,38,fitzgerald,9.418238321940104
2,melville,38,twain,9.343721230824787
2,melville,39,train,9.198030948638916
2,melville,39,baum,9.353241920471191
2,melville,39,thompson,9.38121485710144
2,melville,39,dickens,9.29576587677002
2,melville,39,melville,9.28046711285909
2,melville,39,wells,9.364634354909262
2,melville,39,austen,9.3511381149292
2,melville,39,fitzgerald,9.386967182159424
2,melville,39,twain,9.311112880706789
2,melville,40,train,9.16013789176941
2,melville,40,baum,9.32209086418152
2,melville,40,thompson,9.351046323776243
2,melville,40,dickens,9.263831694920858
2,melville,40,melville,9.248274326324465
2,melville,40,wells,9.334361632665
2,melville,40,austen,9.320256233215332
2,melville,40,fitzgerald,9.356866200764976
2,melville,40,twain,9.279464403788248
2,melville,41,train,9.11715030670166
2,melville,41,baum,9.291558027267456
2,melville,41,thompson,9.32093095779419
2,melville,41,dickens,9.232338031133017
2,melville,41,melville,9.216737349828083
2,melville,41,wells,9.303648153940836
2,melville,41,austen,9.28908348083496
2,melville,41,fitzgerald,9.326584498087565
2,melville,41,twain,9.24776061375936
2,melville,42,train,9.09014892578125
2,melville,42,baum,9.26133632659912
2,melville,42,thompson,9.291513919830322
2,melville,42,dickens,9.200760444005333
2,melville,42,melville,9.185518264770508
2,melville,42,wells,9.273895184199016
2,melville,42,austen,9.258506298065186
2,melville,42,fitzgerald,9.296653111775717
2,melville,42,twain,9.21652889251709
2,melville,43,train,9.054348945617676
2,melville,43,baum,9.2308509349823
2,melville,43,thompson,9.26184868812561
2,melville,43,dickens,9.169439872105915
2,melville,43,melville,9.154494206110636
2,melville,43,wells,9.24315905570984
2,melville,43,austen,9.227266788482666
2,melville,43,fitzgerald,9.266831874847412
2,melville,43,twain,9.184974829355877
2,melville,44,train,9.018513441085815
2,melville,44,baum,9.200584411621094
2,melville,44,thompson,9.232154607772827
2,melville,44,dickens,9.138233423233032
2,melville,44,melville,9.123437722524008
2,melville,44,wells,9.213238636652628
2,melville,44,austen,9.196349620819092
2,melville,44,fitzgerald,9.23695453008016
2,melville,44,twain,9.15432612101237
2,melville,45,train,8.997888803482056
2,melville,45,baum,9.171170949935911
2,melville,45,thompson,9.20366644859314
2,melville,45,dickens,9.107609113057457
2,melville,45,melville,9.092641353607178
2,melville,45,wells,9.18476398785909
2,melville,45,austen,9.16707992553711
2,melville,45,fitzgerald,9.208353678385416
2,melville,45,twain,9.124604225158691
2,melville,46,train,8.954453468322754
2,melville,46,baum,9.14191198348999
2,melville,46,thompson,9.175290584564207
2,melville,46,dickens,9.077502330144249
2,melville,46,melville,9.062465985616049
2,melville,46,wells,9.155786355336508
2,melville,46,austen,9.137938022613524
2,melville,46,fitzgerald,9.179648558298746
2,melville,46,twain,9.094347794850668
2,melville,47,train,8.931063652038574
2,melville,47,baum,9.113534450531006
2,melville,47,thompson,9.14752197265625
2,melville,47,dickens,9.047756830851236
2,melville,47,melville,9.032622734705608
2,melville,47,wells,9.127421379089355
2,melville,47,austen,9.10840654373169
2,melville,47,fitzgerald,9.151551087697348
2,melville,47,twain,9.06505330403646
2,melville,48,train,8.889958620071411
2,melville,48,baum,9.08445167541504
2,melville,48,thompson,9.119271278381348
2,melville,48,dickens,9.018382549285889
2,melville,48,melville,9.002975861231485
2,melville,48,wells,9.099325021107992
2,melville,48,austen,9.080507278442385
2,melville,48,fitzgerald,9.123511950174969
2,melville,48,twain,9.035183111826578
2,melville,49,train,8.862855672836304
2,melville,49,baum,9.056724071502686
2,melville,49,thompson,9.09180736541748
2,melville,49,dickens,8.989097356796265
2,melville,49,melville,8.973948160807291
2,melville,49,wells,9.07101329167684
2,melville,49,austen,9.051587104797363
2,melville,49,fitzgerald,9.09557024637858
2,melville,49,twain,9.006423632303873
2,melville,50,train,8.827253341674805
2,melville,50,baum,9.02860403060913
2,melville,50,thompson,9.064884662628174
2,melville,50,dickens,8.960201501846313
2,melville,50,melville,8.944974025090536
2,melville,50,wells,9.044917583465576
2,melville,50,austen,9.025052547454834
2,melville,50,fitzgerald,9.068673610687256
2,melville,50,twain,8.97791051864624
2,melville,51,train,8.796186923980713
2,melville,51,baum,9.001280784606934
2,melville,51,thompson,9.038269519805908
2,melville,51,dickens,8.931743542353312
2,melville,51,melville,8.916287024815878
2,melville,51,wells,9.017064332962036
2,melville,51,austen,8.996778964996338
2,melville,51,fitzgerald,9.041677157084148
2,melville,51,twain,8.949450333913168
2,melville,52,train,8.766724824905396
2,melville,52,baum,8.973971366882324
2,melville,52,thompson,9.011727809906006
2,melville,52,dickens,8.903633991877237
2,melville,52,melville,8.887721300125122
2,melville,52,wells,8.990072250366211
2,melville,52,austen,8.969686031341553
2,melville,52,fitzgerald,9.015021006266275
2,melville,52,twain,8.921494483947754
2,melville,53,train,8.734324216842651
2,melville,53,baum,8.9464750289917
2,melville,53,thompson,8.985058307647705
2,melville,53,dickens,8.875138918558756
2,melville,53,melville,8.859553496042887
2,melville,53,wells,8.96323831876119
2,melville,53,austen,8.94173002243042
2,melville,53,fitzgerald,8.987758000691732
2,melville,53,twain,8.89338477452596
2,melville,54,train,8.709641695022583
2,melville,54,baum,8.919603109359741
2,melville,54,thompson,8.959235191345215
2,melville,54,dickens,8.847606182098389
2,melville,54,melville,8.831587076187134
2,melville,54,wells,8.936622142791748
2,melville,54,austen,8.914790630340576
2,melville,54,fitzgerald,8.961534182230631
2,melville,54,twain,8.865965684254965
2,melville,55,train,8.67261791229248
2,melville,55,baum,8.892804861068726
2,melville,55,thompson,8.933177709579468
2,melville,55,dickens,8.819962739944458
2,melville,55,melville,8.804189682006836
2,melville,55,wells,8.910609165827433
2,melville,55,austen,8.888551235198975
2,melville,55,fitzgerald,8.935399214426676
2,melville,55,twain,8.838688850402832
2,melville,56,train,8.650965452194214
2,melville,56,baum,8.866447687149048
2,melville,56,thompson,8.907598495483398
2,melville,56,dickens,8.792451699574789
2,melville,56,melville,8.776718616485596
2,melville,56,wells,8.884562810262045
2,melville,56,austen,8.862058639526367
2,melville,56,fitzgerald,8.909602165222168
2,melville,56,twain,8.811506589253744
2,melville,57,train,8.627115488052368
2,melville,57,baum,8.840250492095947
2,melville,57,thompson,8.882030963897705
2,melville,57,dickens,8.765348672866821
2,melville,57,melville,8.749855677286783
2,melville,57,wells,8.857824484507242
2,melville,57,austen,8.834719181060791
2,melville,57,fitzgerald,8.883597373962402
2,melville,57,twain,8.78444528579712
2,melville,58,train,8.58594274520874
2,melville,58,baum,8.81383728981018
2,melville,58,thompson,8.856919288635254
2,melville,58,dickens,8.738410631815592
2,melville,58,melville,8.723191261291504
2,melville,58,wells,8.832969347635904
2,melville,58,austen,8.809732437133789
2,melville,58,fitzgerald,8.858442942301432
